city;yr;mo;da;latitude;prcp_dia;tmax;tmin;med_temp
Sete Barras;2013;7;16;22;0.2;26.7;10.2;17.05
Sete Barras;2013;7;17;22;0.2;9.6;10.1;14.945833333333333
Sete Barras;2013;7;18;22;0.0;9.9;10.3;16.9875
Sete Barras;2013;7;19;22;16.4;22.5;0.0;16.075
Sete Barras;2013;7;2;22;0.0;21.6;0.0;8.733333333333333
Sete Barras;2013;7;20;22;6.0;28.3;0.0;18.849999999999998
Sete Barras;2013;7;21;22;9.6;30.4;0.0;19.4125
Sete Barras;2013;7;22;22;0.0;18.4;11.9;14.349999999999996
Sete Barras;2013;7;23;22;0.0;9.9;10.9;8.945833333333335
Sete Barras;2013;7;24;22;0.0;9.6;-0.1;6.545833333333333
Sete Barras;2013;7;25;22;0.2;8.6;0.2;7.941666666666666
Sete Barras;2013;7;26;22;0.0;9.5;10.9;11.975000000000001
Sete Barras;2013;7;27;22;0.0;9.9;11.1;12.950000000000001
Sete Barras;2013;7;28;22;0.2;8.9;10.8;12.737499999999999
Sete Barras;2013;7;29;22;0.0;9.7;12.9;14.841666666666667
Sete Barras;2013;7;3;22;0.0;27.4;0.0;16.337500000000002
Sete Barras;2013;7;30;22;0.2;9.5;10.4;14.9375
Sete Barras;2013;7;31;22;0.0;9.1;11.1;16.1375
Sete Barras;2013;7;4;22;0.0;26.9;0.0;15.729166666666671
Sete Barras;2013;7;5;22;0.0;27.1;11.2;18.337500000000002
Sete Barras;2013;7;6;22;0.2;28.5;10.6;18.52916666666667
Sete Barras;2013;7;7;22;0.0;29.2;0.0;17.504166666666666
Sete Barras;2013;7;8;22;0.2;28.4;0.0;17.283333333333335
Sete Barras;2013;7;9;22;0.0;26.1;0.0;17.09166666666667
Sete Barras;2013;8;1;22;0.2;9.8;10.0;17.45
Sete Barras;2013;8;10;22;0.0;19.7;0.0;4.216666666666667
Sete Barras;2013;8;11;22;0.0;9.8;0.0;9.445833333333333
Sete Barras;2013;8;12;22;0.0;9.6;0.0;11.504166666666665
Sete Barras;2013;8;13;22;0.2;9.9;0.0;9.925
Sete Barras;2013;8;14;22;0.0;19.4;0.0;3.5374999999999996
Sete Barras;2013;8;15;22;0.0;9.8;0.6;10.158333333333333
Sete Barras;2013;8;16;22;0.0;9.7;0.0;11.545833333333333
Sete Barras;2013;8;17;22;0.0;9.9;0.0;12.4125
Sete Barras;2013;8;18;22;0.0;25.5;0.0;11.837499999999999
Sete Barras;2013;8;19;22;0.0;28.8;0.0;16.508333333333336
Sete Barras;2013;8;2;22;0.0;9.7;10.1;18.495833333333334
Sete Barras;2013;8;20;22;0.0;27.3;0.0;13.183333333333332
Sete Barras;2013;8;21;22;0.0;9.9;10.0;18.504166666666666
Sete Barras;2013;8;22;22;0.0;32.9;0.0;14.712499999999999
Sete Barras;2013;8;23;22;0.0;34.5;10.3;21.233333333333334
Sete Barras;2013;8;24;22;0.0;31.9;0.0;11.987500000000002
Sete Barras;2013;8;25;22;0.0;28.6;0.0;3.266666666666667
Sete Barras;2013;8;26;22;0.0;20.8;0.0;13.495833333333337
Sete Barras;2013;8;27;22;2.4000000000000004;9.8;10.0;10.533333333333331
Sete Barras;2013;8;28;22;0.2;8.3;-0.6;9.920833333333333
Sete Barras;2013;8;29;22;0.0;8.3;0;7.345833333333331
Sete Barras;2013;8;3;22;0.0;32.3;10.7;20.025000000000002
Sete Barras;2013;8;30;22;0.0;8.9;0.0;14.541666666666664
Sete Barras;2013;8;31;22;0.0;28.9;0.0;10.0125
Sete Barras;2013;8;4;22;0.0;32.4;10.0;19.6875
Sete Barras;2013;8;5;22;0.0;32.3;11.3;20.354166666666668
Sete Barras;2013;8;6;22;0.2;33.1;10.2;19.5375
Sete Barras;2013;8;7;22;0.0;30.9;0.0;18.341666666666665
Sete Barras;2013;8;8;22;0.0;31.3;0.0;17.783333333333335
Sete Barras;2013;8;9;22;0.0;31.3;0.0;16.058333333333334
Sete Barras;2013;9;1;22;0.0;34.4;0.0;16.779166666666665
Sete Barras;2013;9;10;22;0.0;33.7;0.0;11.279166666666667
Sete Barras;2013;9;11;22;0.0;33.5;0.0;16.441666666666666
Sete Barras;2013;9;12;22;0.0;33.6;0.0;19.404166666666665
Sete Barras;2013;9;13;22;0.0;33.5;0.0;17.8875
Sete Barras;2013;9;14;22;0.0;34.5;10.5;21.845833333333342
Sete Barras;2013;9;15;22;0.0;35.2;0.0;9.345833333333333
Sete Barras;2013;9;16;22;1.8;36.5;15.6;24.995833333333334
Sete Barras;2013;9;17;22;37.20000000000001;22.7;15.3;18.474999999999998
Sete Barras;2013;9;18;22;0.2;25.2;10.0;16.64166666666667
Sete Barras;2013;9;19;22;0.0;27.9;0.0;13.1
Sete Barras;2013;9;2;22;0.0;26.2;0.0;14.820833333333333
Sete Barras;2013;9;20;22;0.0;35.6;0.0;14.308333333333335
Sete Barras;2013;9;21;22;1.0;37.1;18.1;26.8875
Sete Barras;2013;9;22;22;11.4;36.7;18.9;26.295833333333334
Sete Barras;2013;9;23;22;29.8;23.8;18.4;19.7875
Sete Barras;2013;9;24;22;0.0;18.6;13.9;16.804166666666664
Sete Barras;2013;9;25;22;0.0;8.8;10.7;14.049999999999999
Sete Barras;2013;9;26;22;0.0;25.8;10.7;17.3375
Sete Barras;2013;9;27;22;0.0;28.5;10.5;18.595833333333335
Sete Barras;2013;9;28;22;0.0;31.1;0.0;8.170833333333333
Sete Barras;2013;9;29;22;0.0;23.8;0.0;1.8666666666666665
Sete Barras;2013;9;3;22;3.2;26.0;0.0;8.666666666666666
Sete Barras;2013;9;30;22;0.0;0.0;0.0;0.0
Sete Barras;2013;9;4;22;0.0;26.7;0.0;19.008333333333336
Sete Barras;2013;9;5;22;0.0;28.5;0.0;17.583333333333336
Sete Barras;2013;9;6;22;0.0;30.8;0.0;9.679166666666665
Sete Barras;2013;9;7;22;0.0;31.7;0.0;21.341666666666665
Sete Barras;2013;9;8;22;0.0;33.4;10.3;21.30833333333333
Sete Barras;2013;9;9;22;0.0;33.5;0.0;20.016666666666666
Sete Barras;2014;1;1;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;10;22;0.2;34.6;0.0;14.179166666666667
Sete Barras;2014;1;11;22;0.0;33.9;0.0;11.845833333333333
Sete Barras;2014;1;12;22;0.0;29.1;0.0;5.1
Sete Barras;2014;1;13;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;14;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;15;22;0.0;31.0;0.0;1.2791666666666666
Sete Barras;2014;1;16;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;17;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;18;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;19;22;0.0;32.8;0.0;8.595833333333333
Sete Barras;2014;1;2;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;20;22;0.2;34.7;0.0;12.087499999999999
Sete Barras;2014;1;21;22;0.0;34.1;0.0;15.295833333333333
Sete Barras;2014;1;22;22;0.0;32.4;0.0;4.666666666666667
Sete Barras;2014;1;23;22;9.2;31.1;0.0;8.708333333333334
Sete Barras;2014;1;24;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;25;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;26;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;27;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;28;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;29;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;3;22;0.0;35.3;0.0;21.025000000000002
Sete Barras;2014;1;30;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;31;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;4;22;0.0;35.5;0.0;7.045833333333333
Sete Barras;2014;1;5;22;7.800000000000001;30.1;0.0;4.079166666666667
Sete Barras;2014;1;6;22;0.0;0.0;0.0;0.0
Sete Barras;2014;1;7;22;0.0;29.7;0.0;1.125
Sete Barras;2014;1;8;22;0.0;21.6;0.0;0.8666666666666667
Sete Barras;2014;1;9;22;0.0;24.6;0.0;2.7166666666666663
Sete Barras;2014;10;1;22;23.6;30.7;18.3;21.620833333333334
Sete Barras;2014;10;10;22;0.0;37.0;0.0;21.712500000000006
Sete Barras;2014;10;11;22;0.0;38.0;0.0;22.77083333333334
Sete Barras;2014;10;12;22;0.0;37.5;12.9;24.720833333333335
Sete Barras;2014;10;13;22;0.0;38.4;0.0;24.537500000000005
Sete Barras;2014;10;14;22;0.0;38.4;13.6;25.208333333333332
Sete Barras;2014;10;15;22;0.0;36.9;16.4;26.025000000000006
Sete Barras;2014;10;16;22;0.0;38.4;18.0;27.02083333333333
Sete Barras;2014;10;17;22;0.0;40.0;16.2;27.224999999999998
Sete Barras;2014;10;18;22;0.0;36.4;19.0;27.220833333333335
Sete Barras;2014;10;19;22;0.0;37.2;18.7;27.183333333333334
Sete Barras;2014;10;2;22;0.0;27.5;16.8;21.225
Sete Barras;2014;10;20;22;0.0;29.8;20.2;23.912499999999998
Sete Barras;2014;10;21;22;0.0;31.1;16.9;23.008333333333336
Sete Barras;2014;10;22;22;0.0;33.1;0.0;21.837500000000002
Sete Barras;2014;10;23;22;0.0;34.3;16.2;23.995833333333337
Sete Barras;2014;10;24;22;26.4;30.8;19.7;24.712500000000002
Sete Barras;2014;10;25;22;2.6;24.2;0.0;18.337500000000002
Sete Barras;2014;10;26;22;0.0;29.4;0.0;21.650000000000002
Sete Barras;2014;10;27;22;0.0;33.2;18.4;25.287499999999998
Sete Barras;2014;10;28;22;0.0;32.5;17.2;24.674999999999997
Sete Barras;2014;10;29;22;0.0;34.2;0.0;20.4875
Sete Barras;2014;10;3;22;0.0;28.3;14.9;20.40416666666666
Sete Barras;2014;10;30;22;0.0;36.1;0.0;19.86666666666667
Sete Barras;2014;10;31;22;17.4;29.8;20.7;24.091666666666672
Sete Barras;2014;10;4;22;0.0;27.7;13.5;19.470833333333335
Sete Barras;2014;10;5;22;0.0;28.3;12.3;19.333333333333332
Sete Barras;2014;10;6;22;0.0;29.8;11.8;19.833333333333336
Sete Barras;2014;10;7;22;0.0;30.4;10.3;19.708333333333332
Sete Barras;2014;10;8;22;0.0;32.3;0.0;20.233333333333338
Sete Barras;2014;10;9;22;0.0;34.7;10.9;22.087500000000002
Sete Barras;2014;11;1;22;0.0;31.5;19.7;25.375
Sete Barras;2014;11;10;22;0.0;32.8;18.1;24.425
Sete Barras;2014;11;11;22;0.0;33.8;11.8;22.85833333333333
Sete Barras;2014;11;12;22;1.2;30.1;18.2;23.387500000000003
Sete Barras;2014;11;13;22;0.2;32.1;16.3;24.416666666666668
Sete Barras;2014;11;14;22;0.0;29.7;0.0;17.354166666666668
Sete Barras;2014;11;15;22;0.0;30.3;15.1;22.579166666666666
Sete Barras;2014;11;16;22;0.0;30.6;13.3;22.016666666666666
Sete Barras;2014;11;17;22;0.0;32.4;13.8;22.158333333333335
Sete Barras;2014;11;18;22;0.0;33.4;0.0;20.966666666666665
Sete Barras;2014;11;19;22;0.0;34.7;0.0;19.85
Sete Barras;2014;11;2;22;0.0;32.8;0.0;23.066666666666663
Sete Barras;2014;11;20;22;2.0;30.3;0.0;22.558333333333334
Sete Barras;2014;11;21;22;0.0;32.4;0.0;17.633333333333336
Sete Barras;2014;11;22;22;36.2;25.5;19.5;21.60416666666667
Sete Barras;2014;11;23;22;0.0;28.2;0.0;21.116666666666667
Sete Barras;2014;11;24;22;22.8;31.6;0.0;22.920833333333338
Sete Barras;2014;11;25;22;4.4;29.0;0.0;11.491666666666667
Sete Barras;2014;11;26;22;5.6;30.8;21.4;24.495833333333337
Sete Barras;2014;11;27;22;0.8;29.6;21.1;24.245833333333334
Sete Barras;2014;11;28;22;0.2;30.4;20.1;24.929166666666664
Sete Barras;2014;11;29;22;0.0;30.6;0.0;15.025
Sete Barras;2014;11;3;22;67.80000000000001;28.2;20.4;23.225000000000005
Sete Barras;2014;11;30;22;3.6;32.7;0.0;21.925
Sete Barras;2014;11;4;22;37.39999999999999;27.0;18.8;22.35416666666667
Sete Barras;2014;11;5;22;0.2;32.6;19.8;25.079166666666666
Sete Barras;2014;11;6;22;0.0;34.3;18.5;25.5
Sete Barras;2014;11;7;22;1.2;33.4;20.6;26.475000000000005
Sete Barras;2014;11;8;22;8.999999999999998;29.2;19.4;22.82083333333333
Sete Barras;2014;11;9;22;0.0;32.2;18.5;24.212499999999995
Sete Barras;2014;12;1;22;0.0;31.1;21.4;25.1375
Sete Barras;2014;12;10;22;33.0;30.5;20.8;23.583333333333332
Sete Barras;2014;12;11;22;5.4;31.0;19.8;24.22916666666667
Sete Barras;2014;12;12;22;0.0;30.3;21.3;24.854166666666668
Sete Barras;2014;12;13;22;60.6;31.2;20.7;24.90833333333333
Sete Barras;2014;12;14;22;0.2;32.1;20.8;25.858333333333338
Sete Barras;2014;12;15;22;0.0;30.9;18.9;24.870833333333326
Sete Barras;2014;12;16;22;0.0;31.4;0.0;22.495833333333334
Sete Barras;2014;12;17;22;0.0;33.3;17.3;24.204166666666666
Sete Barras;2014;12;18;22;0.0;33.4;17.8;25.05416666666667
Sete Barras;2014;12;19;22;0.2;33.2;0.0;22.495833333333337
Sete Barras;2014;12;2;22;0.0;31.2;20.0;25.245833333333334
Sete Barras;2014;12;20;22;0.0;34.6;21.4;26.749999999999996
Sete Barras;2014;12;21;22;10.8;30.9;0.0;21.675
Sete Barras;2014;12;22;22;49.6;30.8;0.0;9.841666666666665
Sete Barras;2014;12;23;22;3.200000000000001;22.2;0.0;12.220833333333337
Sete Barras;2014;12;24;22;24.0;26.1;0.0;17.879166666666666
Sete Barras;2014;12;25;22;2.0;33.2;19.0;24.429166666666674
Sete Barras;2014;12;26;22;0.0;34.7;0.0;24.933333333333334
Sete Barras;2014;12;27;22;0.2;35.2;0.0;25.14583333333334
Sete Barras;2014;12;28;22;0.0;32.3;20.0;26.233333333333334
Sete Barras;2014;12;29;22;9.0;35.3;20.2;26.275000000000002
Sete Barras;2014;12;3;22;0.0;30.1;0.0;22.491666666666664
Sete Barras;2014;12;30;22;0.2;33.5;20.0;25.34583333333333
Sete Barras;2014;12;31;22;0.6;32.8;22.2;26.42916666666667
Sete Barras;2014;12;4;22;59.0;33.3;20.5;24.587499999999995
Sete Barras;2014;12;5;22;0.0;29.9;19.0;23.3125
Sete Barras;2014;12;6;22;0.0;31.1;16.6;24.062500000000004
Sete Barras;2014;12;7;22;0.0;32.3;19.2;24.908333333333335
Sete Barras;2014;12;8;22;3.2;29.9;20.5;24.19166666666666
Sete Barras;2014;12;9;22;13.8;26.8;20.5;22.495833333333334
Sete Barras;2014;2;1;22;0.0;0.0;0.0;0.0
Sete Barras;2014;2;10;22;0.0;39.0;0.0;22.775000000000002
Sete Barras;2014;2;11;22;0.0;37.3;0.0;20.320833333333333
Sete Barras;2014;2;12;22;0.0;32.4;0.0;12.420833333333334
Sete Barras;2014;2;13;22;3.400000000000001;32.5;20.4;24.779166666666665
Sete Barras;2014;2;14;22;0.0;34.4;0.0;20.029166666666665
Sete Barras;2014;2;15;22;0.0;0.0;0.0;0.0
Sete Barras;2014;2;16;22;0.0;0.0;0.0;0.0
Sete Barras;2014;2;17;22;0.0;31.1;0.0;3.7083333333333335
Sete Barras;2014;2;18;22;0.0;23.2;0.0;3.5583333333333336
Sete Barras;2014;2;19;22;6.0;32.9;0.0;6.166666666666667
Sete Barras;2014;2;2;22;0.0;0.0;0.0;0.0
Sete Barras;2014;2;20;22;0.0;33.8;19.4;26.075000000000003
Sete Barras;2014;2;21;22;55.800000000000004;27.7;20.2;23.4375
Sete Barras;2014;2;22;22;4.4;28.7;19.0;23.35833333333333
Sete Barras;2014;2;23;22;20.599999999999998;30.3;20.7;24.30416666666667
Sete Barras;2014;2;24;22;4.6000000000000005;29.4;0.0;22.7375
Sete Barras;2014;2;25;22;0.0;29.1;0.0;4.616666666666667
Sete Barras;2014;2;26;22;0.0;32.8;0.0;14.054166666666667
Sete Barras;2014;2;27;22;11.799999999999999;32.9;0.0;24.34166666666667
Sete Barras;2014;2;28;22;6.3999999999999995;30.5;20.8;24.22916666666667
Sete Barras;2014;2;3;22;0.0;36.4;0.0;20.39166666666667
Sete Barras;2014;2;4;22;0.0;37.0;0.0;17.854166666666664
Sete Barras;2014;2;5;22;0.0;37.7;0.0;22.583333333333332
Sete Barras;2014;2;6;22;0.0;37.5;0.0;15.016666666666666
Sete Barras;2014;2;7;22;0.0;36.7;0.0;5.291666666666667
Sete Barras;2014;2;8;22;0.0;37.8;0.0;21.1
Sete Barras;2014;2;9;22;1.8;35.5;0.0;26.48333333333333
Sete Barras;2014;3;1;22;0.0;31.1;18.7;24.524999999999995
Sete Barras;2014;3;10;22;0.2;33.4;0.0;22.40833333333333
Sete Barras;2014;3;11;22;9.2;31.3;0.0;20.354166666666664
Sete Barras;2014;3;12;22;0.0;0.0;0.0;0.0
Sete Barras;2014;3;13;22;0.0;30.7;0.0;4.716666666666666
Sete Barras;2014;3;14;22;0.0;29.6;0.0;2.8375
Sete Barras;2014;3;15;22;0.0;33.9;0.0;3.5375
Sete Barras;2014;3;16;22;0.2;33.2;0.0;20.266666666666666
Sete Barras;2014;3;17;22;0.2;34.6;18.5;25.554166666666664
Sete Barras;2014;3;18;22;0.0;32.8;0.0;19.90833333333333
Sete Barras;2014;3;19;22;0.0;33.0;19.2;25.562500000000004
Sete Barras;2014;3;2;22;0.0;32.2;17.8;24.495833333333334
Sete Barras;2014;3;20;22;9.6;28.4;21.3;23.725000000000005
Sete Barras;2014;3;21;22;22.4;29.4;21.6;23.645833333333332
Sete Barras;2014;3;22;22;0.0;28.5;0.0;9.625000000000002
Sete Barras;2014;3;23;22;0.0;0.0;0.0;0.0
Sete Barras;2014;3;24;22;0.0;30.1;0.0;12.625000000000002
Sete Barras;2014;3;25;22;0.0;30.7;0.0;10.462499999999999
Sete Barras;2014;3;26;22;0.0;30.8;16.3;23.200000000000006
Sete Barras;2014;3;27;22;0.0;31.5;0.0;21.14166666666667
Sete Barras;2014;3;28;22;0.0;31.3;0.0;19.583333333333336
Sete Barras;2014;3;29;22;0.0;23.5;0.0;2.7875
Sete Barras;2014;3;3;22;0.0;25.1;0.0;3.0416666666666665
Sete Barras;2014;3;30;22;0.0;0.0;0.0;0.0
Sete Barras;2014;3;31;22;0.0;30.6;0.0;1.2
Sete Barras;2014;3;4;22;0.0;32.0;0.0;2.5041666666666664
Sete Barras;2014;3;5;22;0.0;0.0;0.0;0.0
Sete Barras;2014;3;6;22;0.0;32.8;0.0;7.116666666666667
Sete Barras;2014;3;7;22;8.6;28.7;0.0;21.17083333333333
Sete Barras;2014;3;8;22;0.2;29.5;14.8;21.0
Sete Barras;2014;3;9;22;0.0;32.1;0.0;13.7125
Sete Barras;2014;4;1;22;0.0;31.8;0.0;10.049999999999999
Sete Barras;2014;4;10;22;5.6000000000000005;30.4;0.0;14.299999999999999
Sete Barras;2014;4;11;22;0.0;31.6;0.0;22.316666666666674
Sete Barras;2014;4;12;22;9.0;31.2;0.0;18.98333333333333
Sete Barras;2014;4;13;22;0.0;24.3;0.0;1.9124999999999999
Sete Barras;2014;4;14;22;0.0;24.7;0.0;9.158333333333333
Sete Barras;2014;4;15;22;1.0;21.7;0.0;1.6083333333333332
Sete Barras;2014;4;16;22;0.0;0.0;0.0;0.0
Sete Barras;2014;4;17;22;0.0;24.1;0.0;0.9874999999999999
Sete Barras;2014;4;18;22;0.0;0.0;0.0;0.0
Sete Barras;2014;4;19;22;5.8;31.7;0.0;11.412500000000001
Sete Barras;2014;4;2;22;0.0;30.9;0.0;11.620833333333335
Sete Barras;2014;4;20;22;0.0;28.5;0.0;1.1666666666666667
Sete Barras;2014;4;21;22;0.0;0.0;0.0;0.0
Sete Barras;2014;4;22;22;0.0;0.0;0.0;0.0
Sete Barras;2014;4;23;22;0.0;0.0;0.0;0.0
Sete Barras;2014;4;24;22;0.0;26.8;0.0;5.808333333333334
Sete Barras;2014;4;25;22;0.0;27.6;0.0;11.14583333333333
Sete Barras;2014;4;26;22;0.2;26.9;13.6;19.487499999999997
Sete Barras;2014;4;27;22;0.2;25.6;13.3;18.758333333333336
Sete Barras;2014;4;28;22;0.0;27.2;12.3;18.60833333333333
Sete Barras;2014;4;29;22;0.0;27.9;12.5;19.6125
Sete Barras;2014;4;3;22;0.0;31.1;0.0;20.841666666666665
Sete Barras;2014;4;30;22;0.0;28.7;13.1;20.312499999999996
Sete Barras;2014;4;4;22;0.0;0.0;0.0;0.0
Sete Barras;2014;4;5;22;0.0;32.3;0.0;5.804166666666666
Sete Barras;2014;4;6;22;0.0;33.1;0.0;19.083333333333332
Sete Barras;2014;4;7;22;0.0;33.3;0.0;21.97916666666666
Sete Barras;2014;4;8;22;0.0;33.5;0.0;18.562499999999996
Sete Barras;2014;4;9;22;8.799999999999999;33.0;0.0;11.850000000000001
Sete Barras;2014;5;1;22;0.0;21.4;0.0;11.195833333333333
Sete Barras;2014;5;10;22;0.2;26.2;10.6;17.399999999999995
Sete Barras;2014;5;11;22;0.2;26.6;12.8;18.7
Sete Barras;2014;5;12;22;0.0;28.2;12.5;19.14166666666667
Sete Barras;2014;5;13;22;0.2;28.9;10.8;18.0125
Sete Barras;2014;5;14;22;0.0;29.9;14.3;20.333333333333332
Sete Barras;2014;5;15;22;0.2;28.7;11.9;19.8
Sete Barras;2014;5;16;22;0.0;28.0;13.3;19.412499999999998
Sete Barras;2014;5;17;22;0.2;29.0;11.5;19.529166666666665
Sete Barras;2014;5;18;22;0.0;28.7;0.0;16.95416666666667
Sete Barras;2014;5;19;22;0.0;30.3;10.9;19.174999999999997
Sete Barras;2014;5;2;22;0.2;28.2;12.4;19.075
Sete Barras;2014;5;20;22;0.2;30.3;0.0;17.554166666666667
Sete Barras;2014;5;21;22;0.2;9.8;10.4;19.012499999999996
Sete Barras;2014;5;22;22;29.2;29.1;18.2;22.933333333333334
Sete Barras;2014;5;23;22;26.199999999999996;21.4;0.0;11.520833333333334
Sete Barras;2014;5;24;22;0.0;0.0;0.0;0.0
Sete Barras;2014;5;25;22;0.0;18.9;0.0;0.7833333333333333
Sete Barras;2014;5;26;22;0.0;16.0;0.0;8.745833333333334
Sete Barras;2014;5;27;22;0.2;17.3;10.5;13.154166666666663
Sete Barras;2014;5;28;22;0.0;9.9;10.4;13.225000000000001
Sete Barras;2014;5;29;22;0.2;9.6;10.4;15.408333333333331
Sete Barras;2014;5;3;22;0.2;28.9;0.0;14.045833333333334
Sete Barras;2014;5;30;22;0.2;26.2;0.0;16.904166666666672
Sete Barras;2014;5;31;22;0.0;9.8;0.0;15.170833333333334
Sete Barras;2014;5;4;22;0.2;29.7;11.5;19.50833333333333
Sete Barras;2014;5;5;22;0.0;29.8;0.0;14.983333333333333
Sete Barras;2014;5;6;22;0.2;27.0;0.0;18.933333333333334
Sete Barras;2014;5;7;22;0.2;31.1;0.0;19.77083333333334
Sete Barras;2014;5;8;22;0.2;29.8;0.0;18.808333333333334
Sete Barras;2014;5;9;22;0.0;28.8;13.7;20.204166666666666
Sete Barras;2014;6;1;22;0.0;21.9;0.0;7.383333333333334
Sete Barras;2014;6;10;22;0.0;26.1;15.6;19.645833333333336
Sete Barras;2014;6;11;22;0.0;27.5;15.3;20.2375
Sete Barras;2014;6;12;22;0.0;28.2;14.2;20.420833333333338
Sete Barras;2014;6;13;22;0.0;28.5;11.1;19.004166666666666
Sete Barras;2014;6;14;22;0.2;25.3;10.5;16.954166666666666
Sete Barras;2014;6;15;22;0.0;29.5;0.0;17.983333333333334
Sete Barras;2014;6;16;22;0.2;29.0;13.3;19.733333333333327
Sete Barras;2014;6;17;22;0.2;29.5;13.4;19.554166666666667
Sete Barras;2014;6;18;22;0.2;29.0;11.8;18.495833333333334
Sete Barras;2014;6;19;22;0.2;22.8;0.0;14.987499999999999
Sete Barras;2014;6;2;22;0.2;9.9;10.4;14.866666666666667
Sete Barras;2014;6;20;22;0.0;9.8;10.2;13.412500000000003
Sete Barras;2014;6;21;22;0.2;9.9;0.0;12.654166666666669
Sete Barras;2014;6;22;22;0.2;9.9;10.5;15.762499999999998
Sete Barras;2014;6;23;22;0.2;29.1;10.5;17.845833333333335
Sete Barras;2014;6;24;22;0.0;9.6;10.3;17.35833333333333
Sete Barras;2014;6;25;22;0.2;9.7;10.6;17.629166666666666
Sete Barras;2014;6;26;22;0.0;30.1;0.0;17.941666666666666
Sete Barras;2014;6;27;22;0.0;30.8;10.3;19.45
Sete Barras;2014;6;28;22;0.2;23.6;0.0;15.479166666666664
Sete Barras;2014;6;29;22;0.0;19.3;13.7;15.737500000000002
Sete Barras;2014;6;3;22;0.2;9.4;0.0;10.170833333333333
Sete Barras;2014;6;30;22;0.0;9.8;10.8;14.225000000000003
Sete Barras;2014;6;4;22;0.2;9.0;12.4;13.720833333333331
Sete Barras;2014;6;5;22;0.2;31.7;14.9;20.979166666666668
Sete Barras;2014;6;6;22;0.0;25.8;19.3;22.233333333333334
Sete Barras;2014;6;7;22;0.0;30.8;20.1;24.395833333333332
Sete Barras;2014;6;8;22;0.2;31.6;18.2;23.591666666666665
Sete Barras;2014;6;9;22;2.6;24.1;17.6;19.675
Sete Barras;2014;7;1;22;0.2;9.3;0.0;10.3375
Sete Barras;2014;7;10;22;0.6000000000000001;21.3;13.9;16.666666666666664
Sete Barras;2014;7;11;22;0.2;24.2;11.2;16.995833333333334
Sete Barras;2014;7;12;22;0.2;25.8;10.2;16.954166666666666
Sete Barras;2014;7;13;22;0.0;26.8;10.4;17.675
Sete Barras;2014;7;14;22;0.2;27.2;10.1;17.287499999999998
Sete Barras;2014;7;15;22;0.0;27.4;13.5;18.916666666666664
Sete Barras;2014;7;16;22;0.0;28.9;10.0;17.645833333333336
Sete Barras;2014;7;17;22;0.0;31.1;13.2;20.025000000000002
Sete Barras;2014;7;18;22;6.6;23.2;14.9;18.241666666666667
Sete Barras;2014;7;19;22;0.2;9.0;10.8;13.179166666666669
Sete Barras;2014;7;2;22;0.2;9.7;10.3;16.529166666666665
Sete Barras;2014;7;20;22;0.2;9.6;1.7;11.666666666666666
Sete Barras;2014;7;21;22;0.2;9.6;10.9;12.716666666666667
Sete Barras;2014;7;22;22;0.0;9.0;10.1;15.587499999999999
Sete Barras;2014;7;23;22;3.0;29.5;10.7;20.55
Sete Barras;2014;7;24;22;28.6;19.7;14.7;17.55833333333333
Sete Barras;2014;7;25;22;0.0;18.9;0.0;12.570833333333333
Sete Barras;2014;7;26;22;1.7999999999999998;9.9;10.1;13.762500000000001
Sete Barras;2014;7;27;22;4.200000000000001;20.5;15.5;16.954166666666666
Sete Barras;2014;7;28;22;0.0;22.0;11.7;16.625
Sete Barras;2014;7;29;22;0.2;26.4;12.3;18.320833333333333
Sete Barras;2014;7;3;22;0.0;31.9;10.0;19.029166666666665
Sete Barras;2014;7;30;22;0.0;27.1;12.9;18.874999999999996
Sete Barras;2014;7;31;22;0.0;29.0;10.1;18.3875
Sete Barras;2014;7;4;22;0.0;32.4;10.1;19.54583333333333
Sete Barras;2014;7;5;22;0.0;30.2;0.0;17.812499999999996
Sete Barras;2014;7;6;22;0.0;30.2;10.0;18.129166666666666
Sete Barras;2014;7;7;22;0.4;25.3;16.3;19.383333333333333
Sete Barras;2014;7;8;22;7.6000000000000005;25.5;16.0;18.883333333333333
Sete Barras;2014;7;9;22;8.4;23.0;13.6;17.1
Sete Barras;2014;8;1;22;0.0;9.6;10.5;18.166666666666668
Sete Barras;2014;8;10;22;0.0;29.4;10.0;19.308333333333334
Sete Barras;2014;8;11;22;0.0;9.5;10.1;17.825
Sete Barras;2014;8;12;22;0.0;33.6;12.3;22.695833333333336
